"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"2016"	"2016"	"20-24 years"	"20-24"	153	117685	130.01
	"West Virginia"	"54"	"2016"	"2016"	"25-34 years"	"25-34"	481	219000	219.63
	"West Virginia"	"54"	"2016"	"2016"	"35-44 years"	"35-44"	810	222833	363.50
	"West Virginia"	"54"	"2016"	"2016"	"45-54 years"	"45-54"	1589	243143	653.52
	"West Virginia"	"54"	"2016"	"2016"	"55-64 years"	"55-64"	3306	265906	1243.30
	"West Virginia"	"54"	"2016"	"2016"	"65-74 years"	"65-74"	4655	203027	2292.80
	"West Virginia"	"54"	"2016"	"2016"	"75-84 years"	"75-84"	5448	101168	5385.10
	"West Virginia"	"54"	"2016"	"2016"	"85+ years"	"85+"	6020	39322	15309.50
	"West Virginia"	"54"	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"1999"	"1999"	"< 1 year"	"1"	459	65920	696.30
	"Wisconsin"	"55"	"1999"	"1999"	"1-4 years"	"1-4"	110	269904	40.76
	"Wisconsin"	"55"	"1999"	"1999"	"5-9 years"	"5-9"	63	383130	16.44
	"Wisconsin"	"55"	"1999"	"1999"	"10-14 years"	"10-14"	83	404270	20.53
	"Wisconsin"	"55"	"1999"	"1999"	"15-19 years"	"15-19"	256	407067	62.89
	"Wisconsin"	"55"	"1999"	"1999"	"20-24 years"	"20-24"	313	350798	89.23
	"Wisconsin"	"55"	"1999"	"1999"	"25-34 years"	"25-34"	574	713340	80.47
	"Wisconsin"	"55"	"1999"	"1999"	"35-44 years"	"35-44"	1258	876972	143.45
	"Wisconsin"	"55"	"1999"	"1999"	"45-54 years"	"45-54"	2365	709818	333.18
	"Wisconsin"	"55"	"1999"	"1999"	"55-64 years"	"55-64"	4009	450254	890.39
	"Wisconsin"	"55"	"1999"	"1999"	"65-74 years"	"65-74"	8344	356539	2340.28
	"Wisconsin"	"55"	"1999"	"1999"	"75-84 years"	"75-84"	14070	250488	5617.04
	"Wisconsin"	"55"	"1999"	"1999"	"85+ years"	"85+"	14768	94166	15682.94
	"Wisconsin"	"55"	"1999"	"1999"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2000"	"2000"	"< 1 year"	"1"	457	68153	670.55
	"Wisconsin"	"55"	"2000"	"2000"	"1-4 years"	"1-4"	73	275154	26.53
	"Wisconsin"	"55"	"2000"	"2000"	"5-9 years"	"5-9"	71	379643	18.70
	"Wisconsin"	"55"	"2000"	"2000"	"10-14 years"	"10-14"	72	403063	17.86
	"Wisconsin"	"55"	"2000"	"2000"	"15-19 years"	"15-19"	269	407275	66.05
	"Wisconsin"	"55"	"2000"	"2000"	"20-24 years"	"20-24"	299	357704	83.59
	"Wisconsin"	"55"	"2000"	"2000"	"25-34 years"	"25-34"	567	705911	80.32
	"Wisconsin"	"55"	"2000"	"2000"	"35-44 years"	"35-44"	1425	875065	162.85
	"Wisconsin"	"55"	"2000"	"2000"	"45-54 years"	"45-54"	2588	731935	353.58
	"Wisconsin"	"55"	"2000"	"2000"	"55-64 years"	"55-64"	3908	457525	854.16
	"Wisconsin"	"55"	"2000"	"2000"	"65-74 years"	"65-74"	8095	355167	2279.21
	"Wisconsin"	"55"	"2000"	"2000"	"75-84 years"	"75-84"	13688	251525	5442.00
	"Wisconsin"	"55"	"2000"	"2000"	"85+ years"	"85+"	14949	95555	15644.39
	"Wisconsin"	"55"	"2000"	"2000"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2001"	"2001"	"< 1 year"	"1"	491	68939	712.22
	"Wisconsin"	"55"	"2001"	"2001"	"1-4 years"	"1-4"	89	274479	32.43
	"Wisconsin"	"55"	"2001"	"2001"	"5-9 years"	"5-9"	56	371313	15.08
	"Wisconsin"	"55"	"2001"	"2001"	"10-14 years"	"10-14"	69	405683	17.01
	"Wisconsin"	"55"	"2001"	"2001"	"15-19 years"	"15-19"	261	415104	62.88
	"Wisconsin"	"55"	"2001"	"2001"	"20-24 years"	"20-24"	323	366528	88.12
	"Wisconsin"	"55"	"2001"	"2001"	"25-34 years"	"25-34"	544	692200	78.59
	"Wisconsin"	"55"	"2001"	"2001"	"35-44 years"	"35-44"	1368	869127	157.40
	"Wisconsin"	"55"	"2001"	"2001"	"45-54 years"	"45-54"	2653	767103	345.85
	"Wisconsin"	"55"	"2001"	"2001"	"55-64 years"	"55-64"	4076	471454	864.56
	"Wisconsin"	"55"	"2001"	"2001"	"65-74 years"	"65-74"	7815	353435	2211.16
	"Wisconsin"	"55"	"2001"	"2001"	"75-84 years"	"75-84"	13728	254235	5399.73
	"Wisconsin"	"55"	"2001"	"2001"	"85+ years"	"85+"	15154	97235	15584.92
	"Wisconsin"	"55"	"2001"	"2001"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2002"	"2002"	"< 1 year"	"1"	472	68442	689.64
	"Wisconsin"	"55"	"2002"	"2002"	"1-4 years"	"1-4"	84	276455	30.38
	"Wisconsin"	"55"	"2002"	"2002"	"5-9 years"	"5-9"	52	365759	14.22
	"Wisconsin"	"55"	"2002"	"2002"	"10-14 years"	"10-14"	72	405387	17.76
	"Wisconsin"	"55"	"2002"	"2002"	"15-19 years"	"15-19"	253	416509	60.74
	"Wisconsin"	"55"	"2002"	"2002"	"20-24 years"	"20-24"	343	377978	90.75
	"Wisconsin"	"55"	"2002"	"2002"	"25-34 years"	"25-34"	612	685540	89.27
	"Wisconsin"	"55"	"2002"	"2002"	"35-44 years"	"35-44"	1394	859224	162.24
	"Wisconsin"	"55"	"2002"	"2002"	"45-54 years"	"45-54"	2744	781480	351.13
	"Wisconsin"	"55"	"2002"	"2002"	"55-64 years"	"55-64"	4291	499877	858.41
	"Wisconsin"	"55"	"2002"	"2002"	"65-74 years"	"65-74"	7482	352156	2124.63
	"Wisconsin"	"55"	"2002"	"2002"	"75-84 years"	"75-84"	13727	257227	5336.53
	"Wisconsin"	"55"	"2002"	"2002"	"85+ years"	"85+"	15455	99128	15590.95
	"Wisconsin"	"55"	"2002"	"2002"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2003"	"2003"	"< 1 year"	"1"	456	69136	659.57
	"Wisconsin"	"55"	"2003"	"2003"	"1-4 years"	"1-4"	85	277617	30.62
	"Wisconsin"	"55"	"2003"	"2003"	"5-9 years"	"5-9"	52	360517	14.42
	"Wisconsin"	"55"	"2003"	"2003"	"10-14 years"	"10-14"	71	404209	17.57
	"Wisconsin"	"55"	"2003"	"2003"	"15-19 years"	"15-19"	286	415257	68.87
	"Wisconsin"	"55"	"2003"	"2003"	"20-24 years"	"20-24"	345	389113	88.66
	"Wisconsin"	"55"	"2003"	"2003"	"25-34 years"	"25-34"	607	681594	89.06
	"Wisconsin"	"55"	"2003"	"2003"	"35-44 years"	"35-44"	1314	845061	155.49
	"Wisconsin"	"55"	"2003"	"2003"	"45-54 years"	"45-54"	2765	800385	345.46
	"Wisconsin"	"55"	"2003"	"2003"	"55-64 years"	"55-64"	4239	523176	810.24
	"Wisconsin"	"55"	"2003"	"2003"	"65-74 years"	"65-74"	7158	352689	2029.55
	"Wisconsin"	"55"	"2003"	"2003"	"75-84 years"	"75-84"	13319	259124	5140.01
	"Wisconsin"	"55"	"2003"	"2003"	"85+ years"	"85+"	15480	101325	15277.57
	"Wisconsin"	"55"	"2003"	"2003"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2004"	"2004"	"< 1 year"	"1"	420	70086	599.26
	"Wisconsin"	"55"	"2004"	"2004"	"1-4 years"	"1-4"	66	279016	23.65
	"Wisconsin"	"55"	"2004"	"2004"	"5-9 years"	"5-9"	47	358123	13.12
	"Wisconsin"	"55"	"2004"	"2004"	"10-14 years"	"10-14"	60	400900	14.97
	"Wisconsin"	"55"	"2004"	"2004"	"15-19 years"	"15-19"	232	415552	55.83
	"Wisconsin"	"55"	"2004"	"2004"	"20-24 years"	"20-24"	331	394437	83.92
	"Wisconsin"	"55"	"2004"	"2004"	"25-34 years"	"25-34"	582	679665	85.63
	"Wisconsin"	"55"	"2004"	"2004"	"35-44 years"	"35-44"	1233	831100	148.36
	"Wisconsin"	"55"	"2004"	"2004"	"45-54 years"	"45-54"	2722	818709	332.47
	"Wisconsin"	"55"	"2004"	"2004"	"55-64 years"	"55-64"	4305	548147	785.37
	"Wisconsin"	"55"	"2004"	"2004"	"65-74 years"	"65-74"	7158	354620	2018.50
	"Wisconsin"	"55"	"2004"	"2004"	"75-84 years"	"75-84"	13295	260356	5106.47
	"Wisconsin"	"55"	"2004"	"2004"	"85+ years"	"85+"	15149	103315	14662.92
	"Wisconsin"	"55"	"2004"	"2004"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2005"	"2005"	"< 1 year"	"1"	469	69307	676.70
	"Wisconsin"	"55"	"2005"	"2005"	"1-4 years"	"1-4"	70	280177	24.98
	"Wisconsin"	"55"	"2005"	"2005"	"5-9 years"	"5-9"	50	357345	13.99
	"Wisconsin"	"55"	"2005"	"2005"	"10-14 years"	"10-14"	79	394312	20.03
	"Wisconsin"	"55"	"2005"	"2005"	"15-19 years"	"15-19"	259	415890	62.28
	"Wisconsin"	"55"	"2005"	"2005"	"20-24 years"	"20-24"	343	398373	86.10
	"Wisconsin"	"55"	"2005"	"2005"	"25-34 years"	"25-34"	640	678197	94.37
	"Wisconsin"	"55"	"2005"	"2005"	"35-44 years"	"35-44"	1322	816937	161.82
	"Wisconsin"	"55"	"2005"	"2005"	"45-54 years"	"45-54"	2884	836877	344.61
	"Wisconsin"	"55"	"2005"	"2005"	"55-64 years"	"55-64"	4531	574727	788.37
	"Wisconsin"	"55"	"2005"	"2005"	"65-74 years"	"65-74"	6878	356038	1931.82
	"Wisconsin"	"55"	"2005"	"2005"	"75-84 years"	"75-84"	13226	262434	5039.74
	"Wisconsin"	"55"	"2005"	"2005"	"85+ years"	"85+"	15958	105552	15118.61
	"Wisconsin"	"55"	"2005"	"2005"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2006"	"2006"	"< 1 year"	"1"	462	70529	655.05
	"Wisconsin"	"55"	"2006"	"2006"	"1-4 years"	"1-4"	63	280361	22.47
	"Wisconsin"	"55"	"2006"	"2006"	"5-9 years"	"5-9"	37	359682	10.29
	"Wisconsin"	"55"	"2006"	"2006"	"10-14 years"	"10-14"	54	388191	13.91
	"Wisconsin"	"55"	"2006"	"2006"	"15-19 years"	"15-19"	238	414706	57.39
	"Wisconsin"	"55"	"2006"	"2006"	"20-24 years"	"20-24"	320	399903	80.02
	"Wisconsin"	"55"	"2006"	"2006"	"25-34 years"	"25-34"	597	678122	88.04
	"Wisconsin"	"55"	"2006"	"2006"	"35-44 years"	"35-44"	1310	801325	163.48
	"Wisconsin"	"55"	"2006"	"2006"	"45-54 years"	"45-54"	2840	852655	333.08
	"Wisconsin"	"55"	"2006"	"2006"	"55-64 years"	"55-64"	4465	601223	742.65
	"Wisconsin"	"55"	"2006"	"2006"	"65-74 years"	"65-74"	6881	359541	1913.83
	"Wisconsin"	"55"	"2006"	"2006"	"75-84 years"	"75-84"	13060	263090	4964.08
	"Wisconsin"	"55"	"2006"	"2006"	"85+ years"	"85+"	15826	108327	14609.47
	"Wisconsin"	"55"	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2007"	"2007"	"< 1 year"	"1"	470	72884	644.86
	"Wisconsin"	"55"	"2007"	"2007"	"1-4 years"	"1-4"	74	282459	26.20
	"Wisconsin"	"55"	"2007"	"2007"	"5-9 years"	"5-9"	53	361374	14.67
	"Wisconsin"	"55"	"2007"	"2007"	"10-14 years"	"10-14"	60	383257	15.66
	"Wisconsin"	"55"	"2007"	"2007"	"15-19 years"	"15-19"	256	412836	62.01
	"Wisconsin"	"55"	"2007"	"2007"	"20-24 years"	"20-24"	366	394654	92.74
	"Wisconsin"	"55"	"2007"	"2007"	"25-34 years"	"25-34"	640	688329	92.98
	"Wisconsin"	"55"	"2007"	"2007"	"35-44 years"	"35-44"	1240	783369	158.29
	"Wisconsin"	"55"	"2007"	"2007"	"45-54 years"	"45-54"	2952	862902	342.10
	"Wisconsin"	"55"	"2007"	"2007"	"55-64 years"	"55-64"	4776	627843	760.70
	"Wisconsin"	"55"	"2007"	"2007"	"65-74 years"	"65-74"	6838	367394	1861.22
	"Wisconsin"	"55"	"2007"	"2007"	"75-84 years"	"75-84"	12511	262366	4768.53
	"Wisconsin"	"55"	"2007"	"2007"	"85+ years"	"85+"	16005	111108	14404.90
	"Wisconsin"	"55"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2008"	"2008"	"< 1 year"	"1"	503	72003	698.58
	"Wisconsin"	"55"	"2008"	"2008"	"1-4 years"	"1-4"	78	285918	27.28
	"Wisconsin"	"55"	"2008"	"2008"	"5-9 years"	"5-9"	55	364638	15.08
	"Wisconsin"	"55"	"2008"	"2008"	"10-14 years"	"10-14"	48	378544	12.68
	"Wisconsin"	"55"	"2008"	"2008"	"15-19 years"	"15-19"	206	410087	50.23
	"Wisconsin"	"55"	"2008"	"2008"	"20-24 years"	"20-24"	290	390094	74.34
	"Wisconsin"	"55"	"2008"	"2008"	"25-34 years"	"25-34"	617	701692	87.93
	"Wisconsin"	"55"	"2008"	"2008"	"35-44 years"	"35-44"	1123	760990	147.57
	"Wisconsin"	"55"	"2008"	"2008"	"45-54 years"	"45-54"	2896	871193	332.42
	"Wisconsin"	"55"	"2008"	"2008"	"55-64 years"	"55-64"	4938	649975	759.72
	"Wisconsin"	"55"	"2008"	"2008"	"65-74 years"	"65-74"	7005	380806	1839.52
	"Wisconsin"	"55"	"2008"	"2008"	"75-84 years"	"75-84"	12494	261195	4783.40
	"Wisconsin"	"55"	"2008"	"2008"	"85+ years"	"85+"	16561	113861	14544.93
	"Wisconsin"	"55"	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2009"	"2009"	"< 1 year"	"1"	431	70826	608.53
	"Wisconsin"	"55"	"2009"	"2009"	"1-4 years"	"1-4"	68	287544	23.65
	"Wisconsin"	"55"	"2009"	"2009"	"5-9 years"	"5-9"	27	368030	7.34
	"Wisconsin"	"55"	"2009"	"2009"	"10-14 years"	"10-14"	51	376577	13.54
	"Wisconsin"	"55"	"2009"	"2009"	"15-19 years"	"15-19"	199	404881	49.15
	"Wisconsin"	"55"	"2009"	"2009"	"20-24 years"	"20-24"	283	388316	72.88
	"Wisconsin"	"55"	"2009"	"2009"	"25-34 years"	"25-34"	585	713719	81.97
	"Wisconsin"	"55"	"2009"	"2009"	"35-44 years"	"35-44"	1131	739085	153.03
	"Wisconsin"	"55"	"2009"	"2009"	"45-54 years"	"45-54"	2906	875251	332.02
	"Wisconsin"	"55"	"2009"	"2009"	"55-64 years"	"55-64"	4980	677099	735.49
	"Wisconsin"	"55"	"2009"	"2009"	"65-74 years"	"65-74"	6770	392738	1723.80
	"Wisconsin"	"55"	"2009"	"2009"	"75-84 years"	"75-84"	11979	258813	4628.44
	"Wisconsin"	"55"	"2009"	"2009"	"85+ years"	"85+"	16286	116385	13993.21
	"Wisconsin"	"55"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2010"	"2010"	"< 1 year"	"1"	400	69446	575.99
	"Wisconsin"	"55"	"2010"	"2010"	"1-4 years"	"1-4"	59	288997	20.42
	"Wisconsin"	"55"	"2010"	"2010"	"5-9 years"	"5-9"	47	368617	12.75
	"Wisconsin"	"55"	"2010"	"2010"	"10-14 years"	"10-14"	51	375927	13.57
	"Wisconsin"	"55"	"2010"	"2010"	"15-19 years"	"15-19"	194	399209	48.60
	"Wisconsin"	"55"	"2010"	"2010"	"20-24 years"	"20-24"	301	386552	77.87
	"Wisconsin"	"55"	"2010"	"2010"	"25-34 years"	"25-34"	634	721694	87.85
	"Wisconsin"	"55"	"2010"	"2010"	"35-44 years"	"35-44"	1068	725666	147.18
	"Wisconsin"	"55"	"2010"	"2010"	"45-54 years"	"45-54"	2908	873753	332.82
	"Wisconsin"	"55"	"2010"	"2010"	"55-64 years"	"55-64"	5163	699811	737.77
	"Wisconsin"	"55"	"2010"	"2010"	"65-74 years"	"65-74"	7130	400496	1780.29
	"Wisconsin"	"55"	"2010"	"2010"	"75-84 years"	"75-84"	12290	258313	4757.79
	"Wisconsin"	"55"	"2010"	"2010"	"85+ years"	"85+"	17063	118505	14398.55
	"Wisconsin"	"55"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2011"	"2011"	"< 1 year"	"1"	427	67827	629.54
	"Wisconsin"	"55"	"2011"	"2011"	"1-4 years"	"1-4"	73	285983	25.53
	"Wisconsin"	"55"	"2011"	"2011"	"5-9 years"	"5-9"	31	366803	8.45
	"Wisconsin"	"55"	"2011"	"2011"	"10-14 years"	"10-14"	57	375362	15.19
	"Wisconsin"	"55"	"2011"	"2011"	"15-19 years"	"15-19"	180	396543	45.39
	"Wisconsin"	"55"	"2011"	"2011"	"20-24 years"	"20-24"	303	387202	78.25
	"Wisconsin"	"55"	"2011"	"2011"	"25-34 years"	"25-34"	681	730335	93.24
	"Wisconsin"	"55"	"2011"	"2011"	"35-44 years"	"35-44"	1029	707431	145.46
	"Wisconsin"	"55"	"2011"	"2011"	"45-54 years"	"45-54"	2971	863848	343.93
	"Wisconsin"	"55"	"2011"	"2011"	"55-64 years"	"55-64"	5559	734066	757.29
	"Wisconsin"	"55"	"2011"	"2011"	"65-74 years"	"65-74"	7418	413577	1793.62
	"Wisconsin"	"55"	"2011"	"2011"	"75-84 years"	"75-84"	12105	259373	4667.02
	"Wisconsin"	"55"	"2011"	"2011"	"85+ years"	"85+"	17576	121290	14490.89
	"Wisconsin"	"55"	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2012"	"2012"	"< 1 year"	"1"	387	67380	574.35
	"Wisconsin"	"55"	"2012"	"2012"	"1-4 years"	"1-4"	51	281683	18.11
	"Wisconsin"	"55"	"2012"	"2012"	"5-9 years"	"5-9"	42	367403	11.43
	"Wisconsin"	"55"	"2012"	"2012"	"10-14 years"	"10-14"	50	373521	13.39
	"Wisconsin"	"55"	"2012"	"2012"	"15-19 years"	"15-19"	193	390677	49.40
	"Wisconsin"	"55"	"2012"	"2012"	"20-24 years"	"20-24"	306	394745	77.52
	"Wisconsin"	"55"	"2012"	"2012"	"25-34 years"	"25-34"	701	731748	95.80
	"Wisconsin"	"55"	"2012"	"2012"	"35-44 years"	"35-44"	1070	697999	153.30
	"Wisconsin"	"55"	"2012"	"2012"	"45-54 years"	"45-54"	2872	849910	337.92
	"Wisconsin"	"55"	"2012"	"2012"	"55-64 years"	"55-64"	5509	746630	737.85
	"Wisconsin"	"55"	"2012"	"2012"	"65-74 years"	"65-74"	7525	440447	1708.49
	"Wisconsin"	"55"	"2012"	"2012"	"75-84 years"	"75-84"	11985	259893	4611.51
	"Wisconsin"	"55"	"2012"	"2012"	"85+ years"	"85+"	17693	124141	14252.34
	"Wisconsin"	"55"	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2013"	"2013"	"< 1 year"	"1"	416	66849	622.30
	"Wisconsin"	"55"	"2013"	"2013"	"1-4 years"	"1-4"	61	277532	21.98
	"Wisconsin"	"55"	"2013"	"2013"	"5-9 years"	"5-9"	37	367062	10.08
	"Wisconsin"	"55"	"2013"	"2013"	"10-14 years"	"10-14"	49	371921	13.17
	"Wisconsin"	"55"	"2013"	"2013"	"15-19 years"	"15-19"	147	386192	38.06
	"Wisconsin"	"55"	"2013"	"2013"	"20-24 years"	"20-24"	319	402082	79.34
	"Wisconsin"	"55"	"2013"	"2013"	"25-34 years"	"25-34"	749	731657	102.37
	"Wisconsin"	"55"	"2013"	"2013"	"35-44 years"	"35-44"	1082	693117	156.11
	"Wisconsin"	"55"	"2013"	"2013"	"45-54 years"	"45-54"	2953	832761	354.60
	"Wisconsin"	"55"	"2013"	"2013"	"55-64 years"	"55-64"	5706	764247	746.62
	"Wisconsin"	"55"	"2013"	"2013"	"65-74 years"	"65-74"	7930	462447	1714.79
	"Wisconsin"	"55"	"2013"	"2013"	"75-84 years"	"75-84"	12136	261301	4644.45
	"Wisconsin"	"55"	"2013"	"2013"	"85+ years"	"85+"	18441	125686	14672.28
	"Wisconsin"	"55"	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2014"	"2014"	"< 1 year"	"1"	381	67019	568.50
	"Wisconsin"	"55"	"2014"	"2014"	"1-4 years"	"1-4"	57	274892	20.74
	"Wisconsin"	"55"	"2014"	"2014"	"5-9 years"	"5-9"	37	363659	10.17
	"Wisconsin"	"55"	"2014"	"2014"	"10-14 years"	"10-14"	46	371336	12.39
	"Wisconsin"	"55"	"2014"	"2014"	"15-19 years"	"15-19"	169	383041	44.12
	"Wisconsin"	"55"	"2014"	"2014"	"20-24 years"	"20-24"	336	407833	82.39
	"Wisconsin"	"55"	"2014"	"2014"	"25-34 years"	"25-34"	745	730624	101.97
	"Wisconsin"	"55"	"2014"	"2014"	"35-44 years"	"35-44"	1059	689507	153.59
	"Wisconsin"	"55"	"2014"	"2014"	"45-54 years"	"45-54"	2802	815064	343.78
	"Wisconsin"	"55"	"2014"	"2014"	"55-64 years"	"55-64"	5854	779542	750.95
	"Wisconsin"	"55"	"2014"	"2014"	"65-74 years"	"65-74"	8165	484859	1683.99
	"Wisconsin"	"55"	"2014"	"2014"	"75-84 years"	"75-84"	12181	263431	4623.98
	"Wisconsin"	"55"	"2014"	"2014"	"85+ years"	"85+"	18459	127570	14469.70
	"Wisconsin"	"55"	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2015"	"2015"	"< 1 year"	"1"	386	66331	581.93
	"Wisconsin"	"55"	"2015"	"2015"	"1-4 years"	"1-4"	60	272063	22.05
	"Wisconsin"	"55"	"2015"	"2015"	"5-9 years"	"5-9"	34	361598	9.40
	"Wisconsin"	"55"	"2015"	"2015"	"10-14 years"	"10-14"	61	368334	16.56
	"Wisconsin"	"55"	"2015"	"2015"	"15-19 years"	"15-19"	159	382274	41.59
	"Wisconsin"	"55"	"2015"	"2015"	"20-24 years"	"20-24"	311	409282	75.99
	"Wisconsin"	"55"	"2015"	"2015"	"25-34 years"	"25-34"	836	726248	115.11
	"Wisconsin"	"55"	"2015"	"2015"	"35-44 years"	"35-44"	1082	687945	157.28
	"Wisconsin"	"55"	"2015"	"2015"	"45-54 years"	"45-54"	2765	797616	346.66
	"Wisconsin"	"55"	"2015"	"2015"	"55-64 years"	"55-64"	5928	794122	746.48
	"Wisconsin"	"55"	"2015"	"2015"	"65-74 years"	"65-74"	8484	508012	1670.04
	"Wisconsin"	"55"	"2015"	"2015"	"75-84 years"	"75-84"	12144	265110	4580.74
	"Wisconsin"	"55"	"2015"	"2015"	"85+ years"	"85+"	19014	128956	14744.56
	"Wisconsin"	"55"	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2016"	"2016"	"< 1 year"	"1"	422	65980	639.59
	"Wisconsin"	"55"	"2016"	"2016"	"1-4 years"	"1-4"	68	270926	25.10
	"Wisconsin"	"55"	"2016"	"2016"	"5-9 years"	"5-9"	39	357244	10.92
	"Wisconsin"	"55"	"2016"	"2016"	"10-14 years"	"10-14"	49	367371	13.34
	"Wisconsin"	"55"	"2016"	"2016"	"15-19 years"	"15-19"	201	381178	52.73
	"Wisconsin"	"55"	"2016"	"2016"	"20-24 years"	"20-24"	370	406855	90.94
	"Wisconsin"	"55"	"2016"	"2016"	"25-34 years"	"25-34"	908	727719	124.77
	"Wisconsin"	"55"	"2016"	"2016"	"35-44 years"	"35-44"	1143	686760	166.43
	"Wisconsin"	"55"	"2016"	"2016"	"45-54 years"	"45-54"	2834	779989	363.34
	"Wisconsin"	"55"	"2016"	"2016"	"55-64 years"	"55-64"	6134	806268	760.79
	"Wisconsin"	"55"	"2016"	"2016"	"65-74 years"	"65-74"	8787	530671	1655.83
	"Wisconsin"	"55"	"2016"	"2016"	"75-84 years"	"75-84"	12109	268463	4510.49
	"Wisconsin"	"55"	"2016"	"2016"	"85+ years"	"85+"	18751	129284	14503.73
	"Wisconsin"	"55"	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"1999"	"1999"	"< 1 year"	"1"	42	6070	691.93
	"Wyoming"	"56"	"1999"	"1999"	"1-4 years"	"1-4"	Suppressed	25021	Suppressed
	"Wyoming"	"56"	"1999"	"1999"	"5-9 years"	"5-9"	19	34679	54.79 (Unreliable)
	"Wyoming"	"56"	"1999"	"1999"	"10-14 years"	"10-14"	12	39170	30.64 (Unreliable)
	"Wyoming"	"56"	"1999"	"1999"	"15-19 years"	"15-19"	45	42523	105.83
	"Wyoming"	"56"	"1999"	"1999"	"20-24 years"	"20-24"	39	33185	117.52
	"Wyoming"	"56"	"1999"	"1999"	"25-34 years"	"25-34"	57	59027	96.57
	"Wyoming"	"56"	"1999"	"1999"	"35-44 years"	"35-44"	160	80503	198.75
	"Wyoming"	"56"	"1999"	"1999"	"45-54 years"	"45-54"	277	71532	387.24
	"Wyoming"	"56"	"1999"	"1999"	"55-64 years"	"55-64"	409	43236	945.97
	"Wyoming"	"56"	"1999"	"1999"	"65-74 years"	"65-74"	747	31104	2401.62
	"Wyoming"	"56"	"1999"	"1999"	"75-84 years"	"75-84"	1145	19182	5969.14
	"Wyoming"	"56"	"1999"	"1999"	"85+ years"	"85+"	1086	6548	16585.22
	"Wyoming"	"56"	"1999"	"1999"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2000"	"2000"	"< 1 year"	"1"	42	6332	663.30
	"Wyoming"	"56"	"2000"	"2000"	"1-4 years"	"1-4"	Suppressed	24910	Suppressed
	"Wyoming"	"56"	"2000"	"2000"	"5-9 years"	"5-9"	Suppressed	34150	Suppressed
	"Wyoming"	"56"	"2000"	"2000"	"10-14 years"	"10-14"	10	38417	26.03 (Unreliable)
	"Wyoming"	"56"	"2000"	"2000"	"15-19 years"	"15-19"	34	41914	81.12
	"Wyoming"	"56"	"2000"	"2000"	"20-24 years"	"20-24"	33	33605	98.20
	"Wyoming"	"56"	"2000"	"2000"	"25-34 years"	"25-34"	68	59792	113.73
	"Wyoming"	"56"	"2000"	"2000"	"35-44 years"	"35-44"	162	78652	205.97
	"Wyoming"	"56"	"2000"	"2000"	"45-54 years"	"45-54"	278	73918	376.09
	"Wyoming"	"56"	"2000"	"2000"	"55-64 years"	"55-64"	393	44494	883.27
	"Wyoming"	"56"	"2000"	"2000"	"65-74 years"	"65-74"	713	31288	2278.83
	"Wyoming"	"56"	"2000"	"2000"	"75-84 years"	"75-84"	1141	19584	5826.18
	"Wyoming"	"56"	"2000"	"2000"	"85+ years"	"85+"	1030	6726	15313.71
	"Wyoming"	"56"	"2000"	"2000"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2001"	"2001"	"< 1 year"	"1"	36	6176	582.90
